,Tanggal,Pengguna,Retweet,Likes,Source,Tweet,Sentimen
128,2022-12-26 23:35:35+00:00,linkbokepnew18,5,0,Twitter for Android,RT : Nonton PILDUN Berujung Mesum💦 SKANDAL bokep viral terbaru ANAK SMA VIRAL PINK BANGET 🤤🤤💦 Bokep Jep…,Negatif
129,2022-12-26 23:34:22+00:00,hilmantrijatma,0,0,Twitter for Android,🤣 pantes wasit inggris di pulangin duluan pas pildun https://t.co/JQUL5siHpI,Netral
130,2022-12-26 23:30:06+00:00,Amirul2807,0,0,Twitter for Android,Fansnya Cuma bisa ngebanggain pemainnya yang dapet pildun,Netral
131,2022-12-26 23:23:19+00:00,lxmw058,0,2,Twitter for Android,"Kalo akun ane yg ini restricted sejak semifinal pildun baru kebuka kemarin, remisi Natal kali ya? 😅",Netral
132,2022-12-26 23:22:57+00:00,richzihan,0,0,Twitter for Android,Calon transfer flop efek pildun??,Netral
133,2022-12-26 23:19:31+00:00,comeoncodet,0,0,Twitter for Android,"oalah, kirain favorit buat pildun kemaren, ngapunten mas tanggal semene urung prei 😵‍💫 tiap purchase harus punya cerita https://t.co/5VzQkHAe9h",Netral
134,2022-12-26 23:16:17+00:00,childfinn,0,0,Twitter for Android,pas liat di pildun bisa aja berubah kali bang https://t.co/s1MCf4dxZL,Netral
135,2022-12-26 23:15:28+00:00,denypramuditya,0,0,Twitter for Android,Ini MU ga pengen beli mbappe + enzo Fernandez liat tim tim lain dapetin pemain pildun macem gakpo,Netral
136,2022-12-26 23:14:58+00:00,AishaShandia,0,0,Twitter Web App,"_RedsIndo enzo, gakpo, bellingham, semua semua aja pemain muda pildun diboyong. mau buat pildun epce",Netral
137,2022-12-26 23:14:24+00:00,rayainn,56,0,Twitter for iPhone,"RT : Udah mau final, masih ajaaa usaha yaa Grab. Nimbrung ngomongin pildun pake acara bikin billboard jersey segede gaban. Tet…",Netral
138,2022-12-26 23:11:20+00:00,siapasaja1110,0,0,Twitter for Android,"bener bang. ane sebagai fans berat CR sudah terluka, terhina, terhempaskan akibat apa yg terjadi di pildun. ini admin senang banget menabur garam di luka kami sebagai fans berat CR",Netral
139,2022-12-26 23:05:04+00:00,RidhosandiA,0,0,Twitter for Android,"Yg sy suka dari Arteta adlah dia gk ragu menurunkan skuad terbaik (Kecuali si pemain cedera), Sedikit beda dgn kebijakan Wenger. Di jaman Arsene, sy yakin Saliba, Martinelli, Saka &amp; pemain lain yg ikut pildun akan mulai match dari bench Apapun itu, there's only one Arsene Wenger",Netral
140,2022-12-26 23:03:56+00:00,AlifNurfikri,0,0,Twitter for Android,"Belom nanti liperpul ketambahan pemain muda terbaik pildun 2022 sama gelandang terbaik pildun 2022 versi presiden Prancis Ga takut. Chelsea punya Chukwuameka, Dennis Zakaria sama Andre Santos buat menghadapi sisa musim ini Makin sayang deh sama Potter 💙",Netral
141,2022-12-26 23:02:24+00:00,ismailhendra85,0,0,Twitter for Android,"_ID Pildun udah lewat, skrg berita transfer pemain.. Beritanya itu2 aja yg di goreng mulu... Tak update",Netral
142,2022-12-26 23:01:44+00:00,Ardiiansh,0,1,Twitter for Android,_RedsIndo suru pada nonton pildun kemarin sore aja 🤣,Netral
143,2022-12-26 23:01:14+00:00,ranrannugraha_,0,0,Twitter for Android,"Kalo semua peluang dari awal epl start dia masuk semua tuh jd hol, keknya topskor deh. Persis higuain pisan jeung lautaro lukaku kamari di pildun 😂 siga hansamu oge haha",Positif
144,2022-12-26 23:00:56+00:00,sikapmumas,56,0,Twitter for Android,"RT : Udah mau final, masih ajaaa usaha yaa Grab. Nimbrung ngomongin pildun pake acara bikin billboard jersey segede gaban. Tet…",Netral
145,2022-12-26 22:55:11+00:00,IamHaffiz,0,0,Twitter for iPhone,Anjreet bintang pildun https://t.co/GwCOflKJpA,Netral
146,2022-12-26 22:49:36+00:00,DeanSofyan,0,0,Twitter for Android,"Catatan banyak masih bisa dipahami, tapi ga hebat2 bgt kurang setuju, ketinggalan 1-0 dan terus mendominasi serangan lalu berhasil comeback dan kill the game itu dinilai apa? Just give a credit for the boys. Apalagi ini EPL perdana sejak jeda pildun.",Negatif
147,2022-12-26 22:48:10+00:00,IkhsanI36782222,0,0,Twitter for Android,Lebih antusias ntn arsenal dri pd pildun hhh,Netral
148,2022-12-26 22:47:39+00:00,sekarsurya321,56,0,Twitter for Android,"RT : Udah mau final, masih ajaaa usaha yaa Grab. Nimbrung ngomongin pildun pake acara bikin billboard jersey segede gaban. Tet…",Netral
149,2022-12-26 22:42:53+00:00,chaeryeohng,0,0,Twitter for Android,"Lloris pernah main di final ucl, punya 1 pildun juga sama 1 kali runner up, aston villa sama spurs yah gedean spurs",Positif
150,2022-12-26 22:40:59+00:00,Taufik_reza,0,0,Twitter for iPhone,_ Jaman skrng pemain dpt harga sgtu dengan penampilan yg bagus di liga dan pildun..goodeal,Netral
151,2022-12-26 22:38:23+00:00,UmmahKhairu_,0,0,Twitter for Android,"Waahahah, bener bener, tetangga gw begitu tuh, mu garis kenyal, pas pildun kemarin ngmgongin gakpo mlu, wkwkw, dan omonganya seakan akan emang udah akan deal ke MU , jadi pgn ketawa",Netral
152,2022-12-26 22:34:33+00:00,yuana_prant,0,1,Twitter for Android,Nek g nonton pildun menengo wae 🤣🤣,Netral
153,2022-12-26 22:32:13+00:00,ifaddafi,0,0,Twitter for Android,"Owner liperpul pasang argent pas Pildun, wajar banyak duit",Netral
154,2022-12-26 22:27:44+00:00,thornaduy,0,0,Twitter for Android,Emang juga sebenernya final pildun kemarin paling bener Argentina lawannya Arsenal,Netral
155,2022-12-26 22:24:28+00:00,Gemaditya4,8,0,Twitter for Android,"RT : Gimana ngga kangen ini tim selama pildun, mainnya keren banget su 😭",Netral
156,2022-12-26 22:24:00+00:00,radforddavis2,56,0,Twitter for Android,"RT : Udah mau final, masih ajaaa usaha yaa Grab. Nimbrung ngomongin pildun pake acara bikin billboard jersey segede gaban. Tet…",Netral
157,2022-12-26 22:19:38+00:00,tehlecihangat,0,1,Twitter for iPhone,"tuh MU rencananya mau beli si enzo fernandez krn bagus pas pildun kmrn, harganya 120juta euro wkwkwkwk",Netral
158,2022-12-26 22:11:55+00:00,ekky_sadewa,0,0,Twitter for iPhone,"Jika mengucapkan selamat natal akan menjadi kristen, trus kemaren waktu final pildun temenku dapet 20jt dari judi dan menjadi kaya, aku ucapkan selamat kok aku gk ikut menjadi kaya ya🤔",Netral
159,2022-12-26 22:11:24+00:00,gung_gung_gung_,56,0,Twitter for Android,"RT : Udah mau final, masih ajaaa usaha yaa Grab. Nimbrung ngomongin pildun pake acara bikin billboard jersey segede gaban. Tet…",Netral
160,2022-12-26 22:09:26+00:00,Salmanthaa,0,0,Twitter for Android,"_Report Kocak McAlister baru renewal contract, ditambah perfom kemarin di pildun lu kira bakal mau digelontorin 40-60 😂",Netral
161,2022-12-26 22:06:54+00:00,ipul_ipulll,0,0,Twitter for Android,@_pauljoyce Kemaren fp emyu gembar gembor waktu pildun bakalan gabung ke emyu. Eh malah ke Liverpool,Netral
162,2022-12-26 22:06:48+00:00,hyambon,8,0,Twitter for Android,"RT : Gimana ngga kangen ini tim selama pildun, mainnya keren banget su 😭",Netral
163,2022-12-26 22:06:14+00:00,AminNdn,8,0,Twitter for Android,"RT : Gimana ngga kangen ini tim selama pildun, mainnya keren banget su 😭",Netral
164,2022-12-26 22:06:02+00:00,fenola23,0,0,Twitter for Android,"Sejak pildun udah dikaitin ama emyu. Sejam lalu ada rumor ke ipul, sekarang udah here we go aja. Gokil",Netral
165,2022-12-26 22:05:33+00:00,franknp0st,0,0,Twitter for Android,Harusnya jadi hakim garis final pildun ini sih,Netral
166,2022-12-26 22:05:19+00:00,Suhaendarfahmii,0,0,Twitter for Android,Buat pelatih Brazil liattt noh Martinelli segitu bagusss nya jarang di mainin di Pildun,Netral
167,2022-12-26 22:04:48+00:00,kadav78,0,27,Twitter for Android,"Saka topscore inggris di pildun kemarin, martinelli cuma main sekali ama brazil, nketiah bahkan ga di panggil inggris :( bisa bisa nya komen begini",Negatif
168,2022-12-26 22:04:21+00:00,blackonvalleyy,0,1,Twitter for iPhone,saka? dia oke lah 3 goals selama pildun,Netral
169,2022-12-26 22:02:36+00:00,_Istighfarid,0,13,Twitter for Android,"Itu kaya kasus jota sama fabinho,rumor gada sejam,langsung official bid aje wkwkw,padahal selama pildun di rumorin ke sebelah 🥰",Netral
170,2022-12-26 22:00:02+00:00,apik138,0,0,Twitter Web App,"BONUS UTK MEMBER BARU, MINIMAL DEPOSIT CUMA 5RB DAN BISA JADI SULTAN! ADA BONUS LAINYA JUGA ➡️https://t.co/AOwdUOCN9H⬅️ #rtp #rtphariini #agenbola #bola #pildun #slot #parlay #sbobet #rtp #slotgacor #situsbola #apik138 #togel #bolaindonesia #handicap #judibola #slotgacorhariini https://t.co/DiZPMiMF7z",Negatif
171,2022-12-26 21:59:17+00:00,miiidsommar,0,0,Twitter for iPhone,"ode bgus bner maen nya, coba aja norwey masuk pildun",Netral
172,2022-12-26 21:54:17+00:00,dancingrain_16,0,0,Twitter for Android,Odegaard sudah diperbarui selama pildun,Netral
173,2022-12-26 21:51:06+00:00,mhfrs__,8,0,Twitter for Android,"RT : Gimana ngga kangen ini tim selama pildun, mainnya keren banget su 😭",Netral
174,2022-12-26 21:35:11+00:00,nawaitu_,56,0,Twitter for Android,"RT : Udah mau final, masih ajaaa usaha yaa Grab. Nimbrung ngomongin pildun pake acara bikin billboard jersey segede gaban. Tet…",Netral
175,2022-12-26 21:30:58+00:00,Aryandaru,0,0,Twitter for Android,"Halftime tertinggal 1 - 0 dah, efek libur pildun n christmast po pye ki🤣",Netral
176,2022-12-26 21:28:46+00:00,KJeonsyel,0,0,Twitter for Android,Huening Lionel Mbappeㅋㅋㅋ Keknya ni si kai termabok mabok pildun kemaren😂😂,Netral
177,2022-12-26 21:23:39+00:00,simiration,0,0,Twitter for Android,wkwkwkw tak kiro prei pildun dadi apik bul yo podo wae,Netral
178,2022-12-26 21:23:38+00:00,_azzahraaa_,56,0,Twitter for Android,"RT : Udah mau final, masih ajaaa usaha yaa Grab. Nimbrung ngomongin pildun pake acara bikin billboard jersey segede gaban. Tet…",Netral
179,2022-12-26 21:21:05+00:00,elvinsilviaaa,56,0,Twitter for Android,"RT : Udah mau final, masih ajaaa usaha yaa Grab. Nimbrung ngomongin pildun pake acara bikin billboard jersey segede gaban. Tet…",Netral
180,2022-12-26 21:11:20+00:00,ownerdygurl_,56,0,Twitter for Android,"RT : Udah mau final, masih ajaaa usaha yaa Grab. Nimbrung ngomongin pildun pake acara bikin billboard jersey segede gaban. Tet…",Netral
181,2022-12-26 21:10:24+00:00,myGlahoya,0,0,Twitter for Android,Percaya keajaiban kecuali Indonesia juara pildun tahun 2023,Netral
182,2022-12-26 21:03:44+00:00,wheremydestiny,0,0,Twitter for Android,"Setuju, orang orang harus tau ini. Pemain depan kita kureng banget. Xhaka, Martinelli sm Saka kurang maksimal, ga kaya match sblm Pildun",Netral
183,2022-12-26 20:59:15+00:00,ssamjunator,0,0,Twitter for Android,efek pildun ga main samsek kali ya?,Positif
184,2022-12-26 20:58:16+00:00,reshadeco,0,0,Twitter Web App,"Biznet lagi kacau sejak Pildun.. stabil buat game, tapi beberapa situs malah jeprut",Negatif
185,2022-12-26 20:33:12+00:00,powfulI,0,0,Twitter for iPhone,"Pildun Qatar terburuk, memaksakan jadwal ditengah musim kompetisi buat ritme permain rusak",Netral
186,2022-12-26 20:24:37+00:00,wuudih,0,0,Twitter for Android,"kebobolan banyak emi selama pildun, bono/livakovic jumlah kebobolannya ga lebih banyak dari emi. saves tendangan muani juga ngarah ke keeper wajarlah kena wkwkw",Netral
187,2022-12-26 20:13:46+00:00,erlan_pramayuda,8,0,Twitter for Android,"RT : Gimana ngga kangen ini tim selama pildun, mainnya keren banget su 😭",Netral
188,2022-12-26 20:12:37+00:00,joshgund,8,0,Twitter for iPhone,"RT : Gimana ngga kangen ini tim selama pildun, mainnya keren banget su 😭",Netral
189,2022-12-26 20:12:25+00:00,IDGoonerscom,8,51,Twitter for iPhone,"Gimana ngga kangen ini tim selama pildun, mainnya keren banget su 😭",Netral
190,2022-12-26 20:08:37+00:00,sembarangmbah,0,0,Twitter Web App,Habis lihat pildun lihat liga Inggris berasa ampang banget.,Netral
191,2022-12-26 20:01:05+00:00,galihnasucha,56,0,Twitter for iPhone,"RT : Udah mau final, masih ajaaa usaha yaa Grab. Nimbrung ngomongin pildun pake acara bikin billboard jersey segede gaban. Tet…",Netral
192,2022-12-26 19:57:29+00:00,rasgvp,0,0,Twitter for iPhone,final pildun pun sudah usai~,Netral
193,2022-12-26 19:57:14+00:00,rasgvp,56,0,Twitter for iPhone,"RT : Udah mau final, masih ajaaa usaha yaa Grab. Nimbrung ngomongin pildun pake acara bikin billboard jersey segede gaban. Tet…",Netral
194,2022-12-26 19:50:21+00:00,tecookies,547,0,Twitter for Android,"RT : chainsaw man few tweet — #yoshiden slight #akiangel gara-gara pildun, denji kena getahnya. https://t.co/ez5DKPufUP",Negatif
195,2022-12-26 19:50:19+00:00,nauyunou,56,0,Twitter for Android,"RT : Udah mau final, masih ajaaa usaha yaa Grab. Nimbrung ngomongin pildun pake acara bikin billboard jersey segede gaban. Tet…",Netral
196,2022-12-26 19:33:36+00:00,ALpOh_26,0,0,Twitter for Android,"Ga sabar melihat permainan Madrid, setelah melihat pola main pildun yg aneh https://t.co/VmBZ7XhkJQ",Positif
197,2022-12-26 19:33:28+00:00,Abidalfakhri_,0,0,Twitter for Android,nunez nih punya kutukan cok ga bisa nyekor kaya martinez di pildun,Netral
198,2022-12-26 19:32:51+00:00,punklimabesar,0,0,Twitter for Android,emiliano martinez masih ambil jatah libur pildun🤣,Netral
199,2022-12-26 19:28:06+00:00,LNaldo15,0,0,Twitter for Android,_RedsIndo Padahal sebelum pildun dia udh mulai dpt mainnya eh pas sesudah pildun amburadul 🥲 mungkin penyesuaian lgi,Netral
200,2022-12-26 19:20:48+00:00,pengendaravanza,0,0,Twitter for Android,ga juara pildun mbappe malah ikut masterchef https://t.co/eSiIgqMRPc,Netral
201,2022-12-26 19:06:03+00:00,tokiobie,0,0,Twitter for Android,GUE NONTON BLUELOCK KAYA NONTON PILDUN ANJINGG,Netral
202,2022-12-26 18:42:19+00:00,YogikPrabowo_,0,0,Twitter for Android,Wingi neng pildun mung ndomblong hmm,Netral
203,2022-12-26 18:42:10+00:00,ganggaksna,0,0,Twitter for iPhone,Kane juga main ipul abis pildun,Positif
204,2022-12-26 18:37:25+00:00,CFCpann,0,0,Twitter for Android,_Mhmmd19 _MARG Ehh boss pulisic dan ziyech udah diberikan beberapa kali main tapi hasilny gk sama dgn pildun boss dan jangan samakan negara sama club. Klau pemainny udah GK ada hati ngpain dipaksa boss.,Positif
205,2022-12-26 18:22:22+00:00,sociozapp,0,4,Twitter for Android,"_RedsIndo Fabinho udah balik lagi performanya setelah pildun, udah jadi kang begal lagi. Kemarin2 dia main aman emang tujuannya pildun gengs",Positif
206,2022-12-26 18:20:17+00:00,Qrvdk,5,0,Twitter Web App,RT : streaming pildun selesai tau-tau udah mau tgl 20 aja. Jangan lupa Bayar Tagihan IndiHome sebelum tgl 20 ya gaes. Pembayar…,Netral
207,2022-12-26 18:17:19+00:00,ainavirie,0,0,Twitter for Android,the cure kalo jd lagu pildun enak sih ini,Netral
208,2022-12-26 18:10:10+00:00,relawantuit,0,0,Twitter for Android,"sebelum pildun mainnya kaya orang tipes, selepas pildun liverpool mode 2019/2020 is back",Netral
209,2022-12-26 18:04:16+00:00,ashaaaari,0,0,Twitter for iPhone,Enjing mah kamis naha om upacara? Upami pildun teh tos beres?naha teu aya pembubaran panitia?,Netral
210,2022-12-26 18:02:41+00:00,loveisfeb,0,0,Twitter for Android,"ngp 2007, emgny 2008 ad pildun?",Netral
211,2022-12-26 18:01:56+00:00,Abiati53,0,0,Twitter for Android,Seminggu setelah messi angkat trofi pildun🔥 https://t.co/rTwbIc9rFu,Netral
212,2022-12-26 18:01:24+00:00,ayudh69,0,0,Twitter for Android,"VVD, Trent, Fab, n Nunez masih pada mabok pildun kayaknya, tempo lambat, passing mawut2, tendangan pengkor. diantara yg ikut pildun, cuma Hendo yg fit.",Positif
213,2022-12-26 18:00:02+00:00,apik138,0,0,Twitter Web App,"BONUS DEPOSIT HARIAN YANG BISA DI KLAIM TIAP HARI, MAKSIMAL 1x SEHARI 💰💸🥰 CUMA ADA DI ➡️https://t.co/AOwdUOCN9H⬅️ #rtp #rtphariini #agenbola #bola #pildun #slot #parlay #sbobet #rtp #slotgacor #situsbola #apik138 #togel #bolaindonesia #handicap #judibola #slotgacorhariini https://t.co/8a200OEe2w",Netral
214,2022-12-26 17:57:15+00:00,hikayob,0,0,Twitter for Android,"entah karna lawannya sekelas villa ato gimana, tapi mainnya pada uda keliatan oke daripada sebelum pildun kemarin",Netral
215,2022-12-26 17:51:53+00:00,doyicungie,56,0,Twitter for Android,"RT : Udah mau final, masih ajaaa usaha yaa Grab. Nimbrung ngomongin pildun pake acara bikin billboard jersey segede gaban. Tet…",Netral
216,2022-12-26 17:41:25+00:00,chillestdee,0,0,Twitter Web App,gara gara pildun jadi mau ngikutin premier league lagi,Netral
217,2022-12-26 17:39:23+00:00,Kijusi11,0,0,Twitter for Android,_RedsIndo Taa udah nimbun skill pas di pildun,Netral
218,2022-12-26 17:33:04+00:00,Marco_Alfa20,0,0,Twitter for Android,Efek Mbape kalah di pildun🤣🤣,Netral
219,2022-12-26 17:27:55+00:00,shodekkk,56,0,Twitter for Android,"RT : Udah mau final, masih ajaaa usaha yaa Grab. Nimbrung ngomongin pildun pake acara bikin billboard jersey segede gaban. Tet…",Netral
220,2022-12-26 17:21:30+00:00,shindepanmiring,0,0,Twitter for iPhone,"Komentator sctv kacau salah kabeh, martinez maen di uruguay, brazil juara pildun 😭",Netral
221,2022-12-26 17:17:11+00:00,beastarshine,56,0,Twitter for Android,"RT : Udah mau final, masih ajaaa usaha yaa Grab. Nimbrung ngomongin pildun pake acara bikin billboard jersey segede gaban. Tet…",Netral
222,2022-12-26 17:15:38+00:00,FahmiAldinauri,0,0,Twitter for Android,produk pildun mh eweuh nu gacor,Netral
223,2022-12-26 17:09:52+00:00,94porsch,0,0,Twitter for iPhone,gue msih puterin vid ohmnanon pas pildun anjir gue beneran ikut senyum lebar tiap kali ngliat vid mrk yg itu😖,Netral
224,2022-12-26 17:04:49+00:00,dracowifeeee,56,0,Twitter for Android,"RT : Udah mau final, masih ajaaa usaha yaa Grab. Nimbrung ngomongin pildun pake acara bikin billboard jersey segede gaban. Tet…",Netral
225,2022-12-26 17:04:03+00:00,namanyabagusss,0,0,Twitter for Android,Demi allah dikasih ijo trs dri pildun week 2 smpe skrg😭😭😭,Netral
226,2022-12-26 17:00:10+00:00,kang_kasur,0,0,Twitter for Android,"Berharap Nunez hattrick, entah se gila apa sampe sebelum Pildun malah pasang dia",Netral
227,2022-12-26 16:58:30+00:00,iamtorpedo,0,0,Twitter for Android,"wkwkwk gokil emang tuh bocil, tumben pas pildun gak di bawa ke Qatar",Netral
228,2022-12-26 16:55:42+00:00,anto_lima,0,0,Twitter for Android,"Brasil aja waktu lawan korea di pildun, udah menang besar tetap aja klw gol joget2 dipinggir lapangan Ente kadang2 ente 😁",Netral
229,2022-12-26 16:55:32+00:00,yotopedia,0,0,Twitter for iPhone,Kaya gini mau main di pildun https://t.co/ehR0lbapFL,Positif
230,2022-12-26 16:52:17+00:00,admwid,0,0,Twitter for Android,"Sekelas ronaldo aja tiap goalin lewat pinalti selebrasinya heboh kek juara pildun,udah hak pemain mau selebrasi apa ngga",Netral
231,2022-12-26 16:49:53+00:00,rckytedy,0,0,Twitter for Android,"_rrivaldi ini gw bhs rumput ya,bkn bahas kemegahan std, lu klo komen gni di akun fanbase psti diktawain😂🙏🏼 ya lawak aja rmput jadul rumput gajah dibandingin sama rumput gbk sekelas rmput pildun😂😂",Netral
232,2022-12-26 16:47:03+00:00,iraaanniiiiiiii,0,0,Twitter for Android,amazing banget akun vid!o sisa pildun bisa buat nonton epl,Positif
233,2022-12-26 16:31:58+00:00,main_tuiter,56,0,Twitter for Android,"RT : Udah mau final, masih ajaaa usaha yaa Grab. Nimbrung ngomongin pildun pake acara bikin billboard jersey segede gaban. Tet…",Netral
234,2022-12-26 16:30:01+00:00,RestuHendriawan,0,0,Twitter for Android,"Pildun 2022 Vibesnya kek pildun 2006, gada pemaen madrid yg juara dunia 🙂🙂",Netral
235,2022-12-26 16:29:00+00:00,baukotor,0,0,Twitter for Android,Di pildun kureng di FPL GG,Netral
236,2022-12-26 16:08:33+00:00,semstertuaribet,0,0,Twitter for Android,"ws meh 2023, sementara sg mulus mung nyekel argentina ng pildun",Netral
237,2022-12-26 16:08:32+00:00,ANJlNGS,0,0,Twitter for Android,bagi guweh 2022 ini ampir kerasa dikit kea 2018 mngkin krna pildun y'all https://t.co/NUmK7oBuYe,Netral
238,2022-12-26 16:03:40+00:00,aureliusansel,0,0,Twitter for iPhone,habis pildun senin harga naik.,Netral
239,2022-12-26 15:57:26+00:00,wishokkie,25,0,Twitter for Android,RT : Yuhuuu udah 2-0 aja nih #ArgentinaVsFrance 🤗 Bisa bisa Argentina nih pemenang Piala Dunia 2022😌 #IndiHome #IndiHomeBo…,Netral
